OrderID,OrderDate,Region,Category,CustomerSegment,Quantity,UnitPrice,Discount,Sales,Profit,ShippingDays,Returned
ORD-100183,2023-03-03,South,Electronics,Corporate,2,83.3,0.1,149.94,39.75,3.0,No
ORD-100876,2023-03-03,South,Electronics,Consumer,2,103.45,0.0,206.9,72.97,8.0,No
ORD-100439,2023-03-03,East,Office Supplies,Corporate,6,31.06,0.2,149.09,31.31,3.0,No
ORD-100484,2023-03-03,North,Office Supplies,Home Office,1,36.38,0.0,36.38,10.85,4.0,No
ORD-102164,2023-03-03,Central,Office Supplies,Consumer,2,21.67,0.0,43.34,14.5,8.0,No
ORD-100596,2023-03-03,West,Clothing,Consumer,5,65.72,0.0,328.6,123.82,1.0,No
ORD-101200,2023-03-03,East,Electronics,Consumer,5,238.77,0.05,1134.16,320.83,,No
ORD-100944,2023-03-03,East,Electronics,Consumer,5,175.6,0.0,878.0,278.65,7.0,No
ORD-100811,2023-03-04,North,Electronics,Consumer,6,304.83,0.15,1554.63,223.83,6.0,No
ORD-101251,2023-03-04,North,Electronics,Consumer,6,495.36,0.0,2972.16,899.37,7.0,No
ORD-100082,2023-03-04,West,Office Supplies,Corporate,6,15.86,0.1,85.64,15.31,3.0,No
ORD-102346,2023-03-04,Central,Office Supplies,Corporate,6,16.13,0.1,87.1,20.76,12.0,No
ORD-101019,2023-03-05,East,Office Supplies,Corporate,2,19.03,0.3,26.64,1.55,3.0,No
ORD-101430,2023-03-05,Central,Furniture,Home Office,4,764.37,0.1,2751.73,443.0,6.0,No
ORD-102085,2023-03-05,South,Furniture,Corporate,1,164.21,0.1,147.79,40.01,4.0,No
ORD-102078,2023-03-05,South,Furniture,Home Office,7,337.25,0.0,2360.75,877.54,4.0,No
ORD-102730,2023-03-06,North,Electronics,Consumer,6,211.23,0.15,1077.27,211.67,8.0,Yes
ORD-100567,2023-03-06,North,Office Supplies,Consumer,2,25.08,0.05,47.65,8.52,4.0,No
ORD-101819,2023-03-06,East,Office Supplies,Consumer,2,35.17,0.0,70.34,18.65,5.0,No
ORD-101156,2023-03-06,North,Clothing,Home Office,8,24.37,0.2,155.97,31.16,4.0,No
ORD-101046,2023-03-06,North,Electronics,Consumer,7,148.39,0.0,1038.73,264.9,5.0,No
ORD-100032,2023-03-06,South,Electronics,Consumer,6,136.01,0.0,816.06,304.09,5.0,No
ORD-100682,2023-03-06,North,Furniture,Corporate,6,318.69,0.0,1912.14,580.58,7.0,No
ORD-102720,2023-03-08,East,Office Supplies,Corporate,7,41.57,0.1,261.89,65.16,3.0,No
ORD-101820,2023-03-08,Central,Office Supplies,Corporate,1,25.31,0.1,22.78,3.37,3.0,No
ORD-100206,2023-03-09,North,Electronics,Consumer,2,86.1,0.05,163.59,52.62,5.0,No
ORD-102406,2023-03-09,East,Furniture,Consumer,2,243.57,0.15,414.07,129.19,1.0,No
ORD-100328,2023-03-09,East,Office Supplies,Consumer,7,35.73,0.05,237.6,87.32,5.0,No
ORD-102089,2023-03-09,East,Furniture,Consumer,7,110.54,0.05,735.09,188.71,2.0,No
ORD-100995,2023-03-10,South,Electronics,Home Office,8,173.03,0.0,1384.24,385.45,4.0,No
ORD-101642,2023-03-10,East,Office Supplies,Consumer,2,55.28,0.0,110.56,29.16,5.0,No
ORD-102532,2023-03-12,West,Office Supplies,Consumer,8,36.64,0.05,278.46,58.45,2.0,No
ORD-102782,2023-03-12,East,Office Supplies,Home Office,4,24.76,0.0,99.04,39.98,3.0,No
ORD-101932,2023-03-12,West,Office Supplies,Consumer,7,39.68,0.0,277.76,98.71,3.0,No
ORD-101647,2023-03-12,West,Electronics,Consumer,5,122.06,0.0,610.3,123.76,4.0,No
ORD-101459,2023-03-12,South,Clothing,Corporate,8,73.88,0.2,472.83,83.97,5.0,No
ORD-102336,2023-03-12,Central,Office Supplies,Home Office,4,19.94,0.0,79.76,29.43,7.0,No
ORD-102039,2023-03-12,West,Office Supplies,Home Office,3,26.56,0.05,75.7,20.92,2.0,No
ORD-102760,2023-03-13,East,Electronics,Corporate,5,421.57,,1791.67,371.7,2.0,No
ORD-102391,2023-03-13,West,Furniture,Consumer,6,125.09,0.1,675.49,123.44,1.0,No
ORD-102697,2023-03-13,North,Clothing,Consumer,5,84.08,0.05,399.38,60.99,3.0,No
ORD-101291,2023-03-13,East,Electronics,Consumer,5,167.52,0.0,837.6,337.56,6.0,No
ORD-102689,2023-03-14,East,Clothing,Home Office,3,251.23,,716.01,256.43,5.0,No
ORD-102951,2023-03-14,West,Office Supplies,Consumer,8,46.13,0.0,369.04,121.06,6.0,No
ORD-102814,2023-03-14,North,Office Supplies,Home Office,5,32.22,0.15,136.94,22.6,,No
ORD-102715,2023-03-14,North,Electronics,Consumer,2,207.92,0.1,374.26,95.06,1.0,No
ORD-101809,2023-03-15,North,Office Supplies,Consumer,1,52.54,0.0,52.54,20.68,2.0,No
ORD-102527,2023-03-16,Central,Electronics,Corporate,4,60.79,0.1,218.84,55.03,6.0,No
ORD-102392,2023-03-16,South,Clothing,Consumer,7,62.27,0.0,435.89,136.4,5.0,No
ORD-101524,2023-03-16,West,Office Supplies,Consumer,3,22.48,0.0,67.44,21.78,4.0,No
ORD-101207,2023-03-16,East,Electronics,Consumer,3,198.07,0.0,594.21,257.43,4.0,No
ORD-102553,2023-03-16,Central,Electronics,Corporate,7,152.13,0.15,905.17,155.31,4.0,No
ORD-100937,2023-03-16,North,Office Supplies,Corporate,6,67.56,0.15,344.56,51.86,3.0,No
ORD-101521,2023-03-16,East,Furniture,Consumer,5,159.43,0.0,797.15,285.59,5.0,No
ORD-102685,2023-03-17,West,Electronics,Consumer,3,151.66,0.0,454.98,143.48,5.0,No
ORD-100568,2023-03-17,South,Clothing,Corporate,6,64.08,0.2,307.58,50.05,3.0,Yes
ORD-100063,2023-03-17,West,Clothing,Consumer,4,44.29,0.05,168.3,48.7,7.0,No
ORD-101692,2023-03-18,North,Office Supplies,Consumer,5,39.4,0.05,187.15,42.52,3.0,No
ORD-100936,2023-03-18,Central,Furniture,Home Office,3,171.84,0.0,515.52,133.21,7.0,No
ORD-100318,2023-03-18,South,Electronics,Consumer,2,174.42,0.1,313.96,82.85,4.0,Yes
ORD-100204,2023-03-19,North,Clothing,Consumer,3,71.06,0.15,181.2,42.9,2.0,No
ORD-102557,2023-03-19,South,Furniture,Corporate,6,166.23,0.1,897.64,198.97,4.0,No
ORD-100258,2023-03-19,North,Office Supplies,Consumer,5,48.84,0.05,231.99,73.33,5.0,No
ORD-102663,2023-03-19,North,Electronics,Home Office,3,122.71,0.2,294.5,44.34,,No
ORD-102692,2023-03-20,Central,Office Supplies,Consumer,8,32.47,0.0,259.76,52.63,6.0,No
ORD-102884,2023-03-20,East,Office Supplies,Consumer,3,34.8,0.15,88.74,9.41,4.0,No
ORD-100859,2023-03-20,East,Electronics,Consumer,6,255.41,0.0,1532.46,657.77,6.0,No
ORD-100985,2023-03-21,Central,Electronics,Corporate,8,164.49,0.0,1315.92,421.57,,No
ORD-100114,2023-03-21,North,Office Supplies,Consumer,7,79.11,0.1,498.39,118.45,5.0,No
ORD-102958,2023-03-21,North,Office Supplies,Consumer,8,44.61,0.1,321.19,71.02,5.0,No
ORD-101851,2023-03-21,Central,Office Supplies,Home Office,8,46.24,0.1,332.93,114.63,7.0,No
ORD-100006,2023-03-21,West,Office Supplies,Corporate,1,54.55,0.3,38.18,2.54,3.0,No
ORD-100172,2023-03-22,North,Office Supplies,Consumer,1,39.95,0.05,37.95,11.76,5.0,No
ORD-101429,2023-03-22,East,Electronics,Home Office,3,206.55,0.0,619.65,229.47,6.0,No
ORD-101751,2023-03-22,North,Office Supplies,Consumer,3,24.6,0.1,66.42,14.86,,No
ORD-100025,2023-03-22,North,Electronics,Home Office,6,165.92,0.0,995.52,380.83,1.0,No
ORD-102494,2023-03-22,Central,Clothing,Corporate,4,43.98,0.3,123.14,14.05,5.0,No
ORD-102889,2023-03-22,North,Electronics,Consumer,7,355.53,0.0,2488.71,757.56,1.0,No
ORD-100832,2023-03-24,South,Furniture,Consumer,6,219.41,0.0,1316.46,509.97,7.0,No
ORD-100391,2023-03-24,North,Office Supplies,Corporate,5,34.45,0.2,137.8,12.01,4.0,No
ORD-101142,2023-03-24,West,Electronics,Corporate,5,149.74,0.0,748.7,277.46,5.0,No
ORD-100259,2023-03-24,East,Electronics,Consumer,7,126.14,0.0,882.98,343.91,7.0,No
ORD-102008,2023-03-25,North,Office Supplies,Home Office,6,27.31,0.0,163.86,56.09,5.0,No
ORD-102431,2023-03-25,West,Furniture,Consumer,8,542.83,0.15,3691.24,598.05,7.0,No
ORD-100593,2023-03-25,East,Electronics,Corporate,2,200.64,0.0,401.28,151.35,,No
ORD-102505,2023-03-25,North,Furniture,Consumer,8,331.64,0.05,2520.46,832.83,2.0,No
ORD-100681,2023-03-25,North,Electronics,Home Office,7,119.99,0.2,671.94,115.41,3.0,No
ORD-100869,2023-03-25,North,Office Supplies,Corporate,1,67.81,0.1,61.03,10.43,5.0,Yes
ORD-102137,2023-03-25,West,Electronics,Consumer,7,137.7,0.15,819.31,148.03,5.0,No
ORD-100028,2023-03-26,North,Office Supplies,Home Office,2,38.55,0.1,69.39,4.59,2.0,No
ORD-102977,2023-03-26,West,Furniture,Home Office,6,358.89,0.05,2045.67,455.2,5.0,No
ORD-100464,2023-03-27,East,Office Supplies,Corporate,5,25.38,0.15,107.86,29.99,5.0,No
ORD-101480,2023-03-27,South,Office Supplies,Consumer,1,25.24,0.0,25.24,7.67,4.0,No
ORD-101124,2023-03-28,South,Clothing,Consumer,7,65.56,0.15,390.08,42.69,3.0,No
ORD-100998,2023-03-28,Central,Furniture,Home Office,1,387.43,0.1,348.69,72.0,4.0,No
ORD-102584,2023-03-28,North,Office Supplies,Home Office,4,35.76,0.15,121.58,25.36,5.0,No
ORD-101359,2023-03-28,North,Office Supplies,Corporate,8,49.45,0.1,356.04,94.83,6.0,No
ORD-102320,2023-03-28,North,Electronics,Consumer,6,344.66,0.05,1964.56,392.86,,No
ORD-102624,2023-03-28,East,Electronics,Consumer,6,100.69,0.05,573.93,161.72,1.0,No
ORD-100810,2023-03-28,North,Office Supplies,Consumer,4,40.61,0.05,154.32,57.02,6.0,Yes
ORD-102866,2023-03-28,South,Clothing,Consumer,1,53.94,0.05,51.24,10.43,2.0,No
ORD-100483,2023-03-28,South,Office Supplies,Corporate,2,36.62,0.1,65.92,15.62,3.0,No
ORD-100591,2023-03-29,East,Furniture,Corporate,8,367.73,0.2,2353.47,464.33,6.0,No
ORD-100793,2023-03-29,North,Electronics,Corporate,1,92.84,0.1,83.56,25.4,5.0,No
ORD-100565,2023-03-29,West,Clothing,Corporate,5,46.3,0.15,196.78,33.43,6.0,Yes
ORD-100283,2023-03-29,North,Electronics,Consumer,6,380.45,0.1,2054.43,476.02,2.0,No
ORD-100881,2023-03-29,East,Clothing,Corporate,2,26.93,0.0,53.86,16.33,6.0,No
ORD-101545,2023-03-29,South,Electronics,Consumer,2,115.58,0.0,231.16,68.71,3.0,No
ORD-100600,2023-03-29,East,Furniture,Consumer,7,203.09,0.1,1279.47,342.99,2.0,No
ORD-100851,2023-03-30,North,Electronics,Consumer,4,174.22,0.0,696.88,241.58,4.0,Yes
ORD-101117,2023-03-30,West,Clothing,Corporate,6,106.71,0.2,512.21,71.27,5.0,No
ORD-100235,2023-03-30,West,Electronics,Consumer,2,95.86,0.05,182.13,76.85,,No
ORD-100529,2023-03-30,South,Office Supplies,Consumer,4,11.81,0.0,47.24,11.42,1.0,Yes
ORD-102890,2023-03-30,North,Clothing,Corporate,3,78.51,0.2,188.42,36.44,,No
ORD-102450,2023-03-30,East,Electronics,Home Office,7,160.24,0.05,1065.6,309.39,4.0,No
ORD-100190,2023-03-30,Central,Electronics,Home Office,1,185.58,0.1,167.02,19.93,2.0,No
ORD-101078,2023-03-30,East,Electronics,Consumer,5,236.94,0.1,1066.23,247.0,3.0,No
ORD-102907,2023-03-30,North,Office Supplies,Corporate,3,41.24,0.2,98.98,15.33,9.0,No
ORD-101177,2023-03-31,South,Clothing,Home Office,2,46.45,0.05,88.26,25.89,7.0,No
ORD-101013,2023-04-01,Central,Electronics,Corporate,8,51.25,0.2,328.0,48.0,10.0,Yes
ORD-101161,2023-04-01,East,Furniture,Consumer,7,522.97,0.1,3294.71,849.56,1.0,No
ORD-101324,2023-04-02,South,Electronics,Corporate,6,98.17,0.2,471.22,48.94,3.0,No
ORD-101024,2023-04-02,East,Office Supplies,Consumer,3,45.98,0.0,137.94,44.28,,Yes
ORD-102522,2023-04-02,South,Furniture,Home Office,4,135.54,0.1,487.94,147.53,1.0,No
ORD-101275,2023-04-02,South,Electronics,Corporate,3,231.39,0.1,624.75,160.43,4.0,No
ORD-101119,2023-04-03,Central,Office Supplies,Corporate,3,25.39,0.3,53.32,0.77,5.0,Yes
ORD-101081,2023-04-03,Central,Electronics,Home Office,2,163.53,0.0,327.06,107.27,5.0,No
ORD-102304,2023-04-03,South,Electronics,Corporate,2,117.74,0.15,200.16,42.58,1.0,No
ORD-101315,2023-04-03,West,Office Supplies,Consumer,4,15.68,0.1,56.45,14.59,3.0,No
ORD-102026,2023-04-03,West,Furniture,Consumer,1,121.47,0.0,121.47,34.89,6.0,Yes
ORD-102242,2023-04-04,South,Furniture,Home Office,6,365.16,0.0,2190.96,445.72,2.0,No
ORD-101817,2023-04-04,East,Office Supplies,Corporate,7,64.3,0.15,382.58,44.79,1.0,Yes
ORD-100746,2023-04-04,South,Electronics,Corporate,1,148.52,0.2,118.82,17.77,1.0,No
ORD-101125,2023-04-04,East,Electronics,Home Office,4,110.44,0.0,441.76,122.52,,Yes
ORD-100897,2023-04-04,North,Furniture,Consumer,2,67.73,0.1,121.91,35.81,4.0,No
ORD-100731,2023-04-05,North,Clothing,Corporate,1,58.85,0.15,50.02,8.99,4.0,No
ORD-101596,2023-04-06,North,Furniture,Consumer,4,89.83,0.1,323.39,57.95,7.0,No
ORD-100143,2023-04-06,East,Electronics,Corporate,7,157.74,0.15,938.55,203.0,3.0,No
ORD-101209,2023-04-06,South,Electronics,Corporate,2,143.24,0.15,243.51,29.77,3.0,No
ORD-100623,2023-04-07,East,Clothing,Consumer,7,29.49,0.0,206.43,84.38,5.0,No
ORD-102587,2023-04-07,North,Furniture,Consumer,4,537.24,0.0,2148.96,628.46,5.0,Yes
ORD-101233,2023-04-07,West,Office Supplies,Consumer,3,27.01,0.0,81.03,31.41,2.0,No
ORD-100250,2023-04-07,East,Clothing,Home Office,5,83.42,0.2,333.68,75.81,2.0,No
ORD-102787,2023-04-07,East,Clothing,Corporate,6,51.3,0.15,261.63,46.66,5.0,Yes
ORD-102310,2023-04-07,Central,Furniture,Home Office,8,364.22,0.05,2768.07,796.74,9.0,No
ORD-101180,2023-04-08,West,Office Supplies,Consumer,5,55.61,0.0,278.05,74.72,4.0,No
ORD-100322,2023-04-08,South,Office Supplies,Home Office,5,37.28,0.0,186.4,70.54,7.0,Yes
ORD-100787,2023-04-08,South,Electronics,Corporate,7,369.78,0.0,2588.46,738.0,4.0,No
ORD-100423,2023-04-08,North,Furniture,Corporate,8,656.93,0.1,4729.9,1018.18,1.0,No
ORD-102473,2023-04-08,East,Electronics,Consumer,2,357.26,0.0,714.52,204.01,4.0,No
ORD-100364,2023-04-09,East,Furniture,Home Office,8,350.38,0.05,2662.89,843.73,4.0,No
ORD-101929,2023-04-09,South,Furniture,Corporate,6,274.23,0.15,1398.57,195.42,2.0,No
ORD-100358,2023-04-09,East,Office Supplies,Consumer,5,37.96,0.0,189.8,51.64,7.0,No
ORD-100786,2023-04-10,West,Clothing,Consumer,6,79.41,0.05,452.64,159.29,8.0,Yes
ORD-102937,2023-04-10,North,Furniture,Consumer,8,265.85,0.0,2126.8,888.04,8.0,No
ORD-101698,2023-04-10,Central,Office Supplies,Consumer,8,48.72,0.1,350.78,67.56,4.0,Yes
ORD-101534,2023-04-11,North,Office Supplies,Consumer,6,63.72,0.05,363.2,110.43,1.0,No
ORD-101217,2023-04-11,East,Electronics,Corporate,5,79.44,0.15,337.62,53.14,5.0,No
ORD-101294,2023-04-11,South,Clothing,Corporate,3,39.81,0.0,119.43,30.56,4.0,No
ORD-101988,2023-04-12,Central,Clothing,Corporate,1,61.42,0.3,42.99,1.94,6.0,Yes
ORD-100000,2023-04-12,West,Clothing,Consumer,6,26.32,0.1,142.13,29.8,4.0,Yes
ORD-101686,2023-04-12,East,Furniture,Consumer,6,99.82,0.05,568.97,144.82,4.0,No
ORD-102205,2023-04-13,East,Electronics,Consumer,4,252.63,0.0,1010.52,311.88,5.0,Yes
ORD-102365,2023-04-13,West,Clothing,Home Office,2,61.51,0.0,123.02,43.53,5.0,No
ORD-100232,2023-04-13,Central,Office Supplies,Corporate,4,65.68,0.15,223.31,70.05,7.0,No
ORD-101044,2023-04-13,North,Office Supplies,Home Office,7,34.77,0.1,219.05,46.1,2.0,No
ORD-102342,2023-04-13,West,Clothing,Corporate,8,46.74,0.15,317.83,109.01,3.0,No
ORD-102719,2023-04-14,East,Electronics,Consumer,8,282.23,0.0,2257.84,618.86,7.0,No
ORD-102617,2023-04-14,Central,Clothing,Corporate,7,28.23,0.3,138.33,10.97,8.0,No
ORD-100849,2023-04-14,Central,Furniture,Home Office,8,277.93,,2112.27,548.1,5.0,No
ORD-102997,2023-04-14,North,Clothing,Consumer,7,147.11,,823.82,175.87,3.0,No
ORD-102820,2023-04-14,South,Office Supplies,Consumer,5,18.36,0.0,91.8,29.25,4.0,No
ORD-101238,2023-04-15,North,Office Supplies,Consumer,2,31.04,0.1,55.87,13.4,2.0,No
ORD-100080,2023-04-15,West,Electronics,Consumer,2,382.84,0.1,689.11,163.93,4.0,No
ORD-100764,2023-04-15,Central,Electronics,Consumer,4,114.57,0.1,412.45,138.16,4.0,No
ORD-101092,2023-04-16,South,Clothing,Home Office,7,38.37,0.1,241.73,55.62,4.0,No
ORD-101080,2023-04-16,North,Furniture,Corporate,8,163.16,0.0,1305.28,394.8,4.0,No
ORD-100128,2023-04-16,North,Office Supplies,Corporate,2,37.89,0.0,75.78,24.49,5.0,No
ORD-101927,2023-04-17,West,Office Supplies,Consumer,1,40.36,0.15,34.31,6.17,4.0,No
ORD-101540,2023-04-17,West,Electronics,Home Office,1,272.94,0.15,232.0,46.7,3.0,No
ORD-102727,2023-04-18,North,Furniture,Consumer,7,423.81,0.0,2966.67,1172.95,7.0,Yes
ORD-101606,2023-04-18,Central,Clothing,Corporate,4,60.4,0.0,241.6,53.19,7.0,No
ORD-100309,2023-04-18,North,Electronics,Corporate,2,206.92,0.15,351.76,76.08,2.0,No
ORD-101433,2023-04-19,North,Furniture,Consumer,7,273.32,0.15,1626.25,237.91,6.0,No
ORD-101015,2023-04-19,North,Office Supplies,Home Office,3,22.95,0.15,58.52,14.4,6.0,Yes
ORD-100774,2023-04-20,North,Office Supplies,Consumer,3,25.0,0.0,75.0,29.01,2.0,No
ORD-101506,2023-04-20,West,Furniture,Home Office,5,176.1,0.05,836.47,168.98,1.0,No
ORD-100415,2023-04-20,North,Electronics,Consumer,5,181.48,0.0,907.4,331.91,6.0,No
ORD-102390,2023-04-20,East,Office Supplies,Corporate,7,32.38,0.15,192.66,30.73,2.0,No
ORD-100993,2023-04-21,North,Furniture,Consumer,3,179.74,0.05,512.26,113.94,5.0,No
ORD-101021,2023-04-21,West,Electronics,Home Office,2,75.67,0.0,151.34,35.49,4.0,No
ORD-100220,2023-04-21,South,Electronics,Consumer,1,372.52,0.05,353.89,122.6,4.0,No
ORD-101850,2023-04-21,North,Electronics,Corporate,7,243.47,0.1,1533.86,306.74,2.0,No
ORD-102982,2023-04-22,North,Clothing,Corporate,3,52.15,,109.51,11.8,5.0,No
ORD-101785,2023-04-22,West,Clothing,Home Office,7,45.88,0.0,321.16,102.74,2.0,No
ORD-100222,2023-04-22,West,Office Supplies,Corporate,6,28.97,0.15,147.75,20.56,4.0,No
ORD-100380,2023-04-22,East,Furniture,Corporate,5,120.16,0.2,480.64,87.46,2.0,No
ORD-102189,2023-04-22,Central,Office Supplies,Corporate,6,28.31,0.1,152.87,34.43,5.0,No
ORD-100788,2023-04-23,West,Furniture,Corporate,5,178.07,0.15,756.8,161.54,6.0,No
ORD-102771,2023-04-23,West,Clothing,Home Office,2,88.24,0.0,176.48,57.44,5.0,No
ORD-100540,2023-04-23,Central,Clothing,Home Office,7,36.47,0.1,229.76,66.29,9.0,Yes
ORD-102028,2023-04-23,East,Office Supplies,Home Office,2,56.09,0.0,112.18,44.34,2.0,No
ORD-101098,2023-04-23,Central,Office Supplies,Consumer,5,18.43,0.1,82.94,24.71,7.0,No
ORD-101748,2023-04-23,East,Clothing,Consumer,5,51.5,0.0,257.5,77.28,2.0,No
ORD-101654,2023-04-24,Central,Furniture,Consumer,2,110.33,0.1,198.59,42.87,,No
ORD-102383,2023-04-24,North,Electronics,Consumer,2,333.54,0.1,600.37,130.48,4.0,No
ORD-102459,2023-04-25,East,Electronics,Corporate,6,121.17,0.3,508.91,9.21,6.0,Yes
ORD-102077,2023-04-25,North,Electronics,Consumer,2,43.63,0.0,87.26,17.07,3.0,Yes
ORD-100074,2023-04-26,North,Clothing,Corporate,3,197.07,0.2,472.97,58.52,4.0,No
ORD-101120,2023-04-26,West,Clothing,Consumer,6,47.45,0.0,284.7,94.11,5.0,No
ORD-102728,2023-04-26,South,Clothing,Consumer,2,65.07,0.15,110.62,27.66,3.0,No
ORD-100348,2023-04-27,East,Office Supplies,Consumer,3,24.54,0.0,73.62,18.53,,No
ORD-102593,2023-04-27,North,Electronics,Consumer,3,272.08,0.1,734.62,167.9,8.0,No
ORD-100014,2023-04-27,East,Electronics,Consumer,2,352.51,0.0,705.02,172.05,5.0,No
ORD-102294,2023-04-28,South,Office Supplies,Corporate,3,34.45,0.0,103.35,32.53,3.0,No
ORD-102456,2023-04-29,East,Electronics,Home Office,4,275.14,0.0,1100.56,312.36,6.0,No
ORD-100077,2023-04-29,West,Office Supplies,Consumer,1,48.04,0.1,43.24,10.9,4.0,No
ORD-101651,2023-04-29,South,Clothing,Consumer,3,124.48,0.0,373.44,151.02,4.0,No
ORD-100422,2023-04-30,North,Office Supplies,Corporate,6,58.34,0.1,315.04,45.27,7.0,No
ORD-100794,2023-05-01,North,Office Supplies,Corporate,3,51.93,0.2,124.63,24.87,7.0,No
ORD-102490,2023-05-01,Central,Furniture,Consumer,7,160.52,0.1,1011.28,284.7,7.0,No
ORD-101563,2023-05-02,Central,Clothing,Consumer,2,36.71,0.2,58.74,8.65,5.0,No
ORD-100062,2023-05-02,East,Electronics,Consumer,8,98.25,0.0,786.0,226.18,7.0,No
ORD-102674,2023-05-02,East,Office Supplies,Consumer,4,18.01,0.0,72.04,20.87,1.0,No
ORD-102405,2023-05-02,North,Office Supplies,Home Office,2,33.0,0.0,66.0,22.64,3.0,No
ORD-102421,2023-05-02,North,Office Supplies,Home Office,1,53.29,0.05,50.63,11.32,5.0,No
ORD-100607,2023-05-02,North,Electronics,Consumer,2,125.11,0.15,212.69,38.97,,No
ORD-102087,2023-05-03,South,Furniture,Consumer,1,638.77,0.0,638.77,161.57,4.0,No
ORD-101490,2023-05-03,North,Office Supplies,Home Office,8,36.02,0.0,288.16,75.21,,No
ORD-101780,2023-05-04,North,Furniture,Corporate,8,593.48,0.15,4035.66,881.57,3.0,No
ORD-100666,2023-05-04,West,Electronics,Corporate,6,136.96,0.15,698.5,182.25,4.0,Yes
ORD-100053,2023-05-05,West,Office Supplies,Consumer,1,46.31,0.0,46.31,14.9,4.0,No
ORD-102581,2023-05-05,West,Furniture,Consumer,1,119.81,0.0,119.81,34.67,2.0,No
ORD-101612,2023-05-06,West,Office Supplies,Corporate,2,30.16,0.15,51.27,9.03,4.0,No
ORD-100178,2023-05-06,Central,Electronics,Consumer,1,175.48,0.05,166.71,40.58,4.0,No
ORD-100981,2023-05-06,West,Furniture,Home Office,3,527.28,0.0,1581.84,553.06,2.0,No
ORD-100618,2023-05-06,North,Furniture,Consumer,1,819.7,0.0,819.7,314.56,4.0,No
ORD-102905,2023-05-06,East,Clothing,Consumer,2,42.29,0.1,76.12,16.71,1.0,No
ORD-101166,2023-05-07,West,Electronics,Corporate,1,245.22,0.15,208.44,62.75,5.0,No
ORD-102768,2023-05-07,West,Furniture,Corporate,7,233.39,0.0,1633.73,609.75,2.0,No
ORD-100226,2023-05-08,North,Office Supplies,Consumer,5,35.13,0.05,166.87,54.8,6.0,Yes
ORD-101069,2023-05-08,South,Electronics,Corporate,7,178.22,0.15,1060.41,233.08,2.0,No
ORD-102496,2023-05-08,East,Clothing,Consumer,5,105.18,0.1,473.31,124.36,7.0,No
ORD-100710,2023-05-09,Central,Clothing,Consumer,8,17.48,0.15,118.86,22.69,3.0,No
ORD-100770,2023-05-09,North,Clothing,Consumer,2,75.3,0.0,150.6,40.6,2.0,Yes
ORD-102917,2023-05-09,West,Office Supplies,Consumer,5,25.78,0.0,128.9,40.94,3.0,No
ORD-102863,2023-05-09,North,Office Supplies,Corporate,5,32.14,0.0,160.7,58.71,9.0,No
ORD-100438,2023-05-09,West,Electronics,Home Office,3,91.8,0.0,275.4,95.27,4.0,No
ORD-102819,2023-05-10,Central,Furniture,Home Office,3,304.96,0.0,914.88,222.76,5.0,No
ORD-102016,2023-05-10,South,Office Supplies,Corporate,8,27.77,0.1,199.94,30.7,7.0,No
ORD-102635,2023-05-10,South,Office Supplies,Consumer,4,37.44,0.0,149.76,36.47,3.0,No
ORD-100300,2023-05-11,West,Clothing,Consumer,3,31.5,0.1,85.05,19.59,3.0,No
ORD-102234,2023-05-11,West,Office Supplies,Home Office,5,47.33,0.05,224.82,74.95,5.0,No
ORD-101485,2023-05-11,North,Furniture,Corporate,3,740.16,0.2,1776.38,275.0,3.0,No
ORD-101094,2023-05-11,East,Electronics,Corporate,4,245.2,0.15,833.68,154.34,2.0,No
ORD-100384,2023-05-11,South,Electronics,Consumer,4,579.35,0.0,2317.4,979.67,5.0,No
ORD-102757,2023-05-12,West,Office Supplies,Consumer,1,45.1,0.0,45.1,14.23,4.0,No
ORD-102399,2023-05-12,East,Electronics,Corporate,3,239.65,0.1,647.06,241.87,3.0,No
ORD-100186,2023-05-12,South,Office Supplies,Corporate,2,31.54,0.1,56.77,16.47,5.0,Yes
ORD-101674,2023-05-12,West,Office Supplies,Consumer,3,95.19,0.1,257.01,60.78,2.0,No
ORD-100459,2023-05-12,East,Office Supplies,Corporate,2,133.96,0.1,241.13,53.87,6.0,No
ORD-101229,2023-05-12,North,Electronics,Home Office,4,190.49,0.05,723.86,229.94,7.0,No
ORD-101345,2023-05-12,East,Clothing,Corporate,5,78.37,0.2,313.48,39.79,1.0,Yes
ORD-102046,2023-05-13,East,Electronics,Corporate,5,142.93,0.1,643.19,164.62,4.0,No
ORD-100660,2023-05-13,South,Electronics,Consumer,1,204.03,0.15,173.43,25.96,6.0,No
ORD-102198,2023-05-13,North,Office Supplies,Consumer,7,46.22,0.15,275.01,45.75,2.0,No
ORD-102231,2023-05-14,East,Clothing,Consumer,2,63.84,0.0,127.68,34.31,6.0,No
ORD-100938,2023-05-14,Central,Office Supplies,Consumer,2,16.89,0.0,33.78,10.43,5.0,No
ORD-102356,2023-05-14,East,Office Supplies,Corporate,5,21.17,0.15,89.97,14.14,2.0,No
ORD-100989,2023-05-14,West,Clothing,Consumer,2,23.07,0.0,46.14,18.5,2.0,No
ORD-102724,2023-05-14,North,Clothing,Consumer,5,67.38,0.0,336.9,86.72,4.0,Yes
ORD-100759,2023-05-15,East,Electronics,Consumer,3,146.43,0.0,439.29,174.65,2.0,No
